Date,Time,Power (FFT),Power (dBFS),Power (dBm),Tsys (K),Tsys0 (K),Tsource (K),Tb (K),Tsky (K),Sν (Jy),σTsys (K),σSsys (Jy),ΩA (sr),ΩS (sr),RA,Dec,l,b,Az,El,Vbcrs,Vlsr,Solar Flux (Jy),Air Temp (C),Sensor 1,Sensor 2,UTC,Az (Rot),El (Rot),Az Off (Rot),El Off (Rot),
2025-07-24,16:04:57.182,0.00011968319449806586,-39.219669342041016,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,126.68394470214844,56.586124420166016,-24.424808502197266,-20.291397094726562,0,10,0,0,2025-07-24T20:04:57.182Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:04:58.232,0.00012005149619653821,-39.20632553100586,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,126.68944549560547,56.58885955810547,-24.424829483032227,-20.29141616821289,0,10,0,0,2025-07-24T20:04:58.232Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:04:59.254,0.00012074213736923411,-39.18141174316406,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,126.6949462890625,56.59159851074219,-24.42485237121582,-20.291439056396484,0,10,0,0,2025-07-24T20:04:59.254Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:05:00.279,0.00012047090422129259,-39.19117736816406,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,126.700439453125,56.59433364868164,-24.42487144470215,-20.291458129882812,0,10,0,0,2025-07-24T20:05:00.279Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:05:01.301,0.00011988098412984982,-39.21249771118164,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,126.70594024658203,56.597068786621094,-24.424894332885742,-20.291481018066406,0,10,0,0,2025-07-24T20:05:01.301Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:05:02.335,0.00011934813664993271,-39.231842041015625,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,126.7114486694336,56.59980392456055,-24.424915313720703,-20.29150390625,0,10,0,0,2025-07-24T20:05:02.335Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:05:03.356,0.00011813799210358411,-39.27610397338867,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,126.71694946289062,56.6025390625,-24.424936294555664,-20.291522979736328,0,10,0,0,2025-07-24T20:05:03.356Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:05:04.398,0.00011902159167220816,-39.243743896484375,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,126.72245025634766,56.60527801513672,-24.424957275390625,-20.291545867919922,0,10,0,0,2025-07-24T20:05:04.398Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:05:05.415,0.00011984074080828577,-39.21395492553711,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,126.72795867919922,56.60801315307617,-24.42498016357422,-20.291568756103516,0,10,0,0,2025-07-24T20:05:05.415Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:05:06.455,0.00011883833212777972,-39.25043487548828,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,126.73345947265625,56.610748291015625,-24.42500114440918,-20.291587829589844,0,10,0,0,2025-07-24T20:05:06.455Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:05:07.519,0.00011916118819499388,-39.238651275634766,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,126.74446868896484,56.616214752197266,-24.425045013427734,-20.29163360595703,0,10,0,0,2025-07-24T20:05:07.519Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:05:08.572,0.00011877613724209368,-39.252708435058594,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,126.7499771118164,56.61894989013672,-24.425065994262695,-20.29165267944336,0,10,0,0,2025-07-24T20:05:08.572Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:05:09.640,0.00011768567492254078,-39.292762756347656,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,126.75548553466797,56.62168502807617,-24.425086975097656,-20.291675567626953,0,10,0,0,2025-07-24T20:05:09.640Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:05:10.674,0.0001186019871965982,-39.25907897949219,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,126.76099395751953,56.624420166015625,-24.425107955932617,-20.29169464111328,0,10,0,0,2025-07-24T20:05:10.674Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:05:11.698,0.00011927435116376728,-39.234527587890625,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,126.7665023803711,56.62715148925781,-24.42513084411621,-20.291717529296875,0,10,0,0,2025-07-24T20:05:11.698Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:05:12.744,0.0001196207304019481,-39.2219352722168,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,126.77201080322266,56.629886627197266,-24.425151824951172,-20.29174041748047,0,10,0,0,2025-07-24T20:05:12.744Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:05:13.776,0.00011920815450139344,-39.2369384765625,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,126.77751922607422,56.63261795043945,-24.425172805786133,-20.291759490966797,0,10,0,0,2025-07-24T20:05:13.776Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:05:14.812,0.00011910322064068168,-39.24076461791992,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,126.78303527832031,56.635353088378906,-24.425193786621094,-20.29178237915039,0,10,0,0,2025-07-24T20:05:14.812Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:05:15.839,0.0001194570868392475,-39.227882385253906,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,126.78854370117188,56.638084411621094,-24.425216674804688,-20.291805267333984,0,10,0,0,2025-07-24T20:05:15.839Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:05:16.893,0.0001202389903482981,-39.199546813964844,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,126.79405975341797,56.64081954956055,-24.425235748291016,-20.291824340820312,0,10,0,0,2025-07-24T20:05:16.893Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:05:17.997,0.00011872913455590606,-39.25442886352539,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,126.79956817626953,56.643550872802734,-24.42525863647461,-20.291847229003906,0,10,0,0,2025-07-24T20:05:17.997Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:05:19.022,0.00011901379184564576,-39.24402618408203,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,126.80508422851562,56.64628219604492,-24.42527961730957,-20.291866302490234,0,10,0,0,2025-07-24T20:05:19.022Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:05:20.048,0.00011991213978035375,-39.211368560791016,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,126.81060028076172,56.649017333984375,-24.425302505493164,-20.291889190673828,0,10,0,0,2025-07-24T20:05:20.048Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:05:21.081,0.00011925971921300516,-39.23506164550781,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,126.81611633300781,56.65174865722656,-24.425323486328125,-20.291912078857422,0,10,0,0,2025-07-24T20:05:21.081Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:05:22.180,0.00011887269647559151,-39.24917984008789,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,126.8216323852539,56.65447998046875,-24.425344467163086,-20.29193115234375,0,10,0,0,2025-07-24T20:05:22.180Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:05:23.192,0.00012001678260276094,-39.20758056640625,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,126.8271484375,56.65721130371094,-24.42536735534668,-20.291954040527344,0,10,0,0,2025-07-24T20:05:23.192Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:05:24.223,0.00012023744056932628,-39.19960403442383,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,126.8326644897461,56.659942626953125,-24.425386428833008,-20.291973114013672,0,10,0,0,2025-07-24T20:05:24.223Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:05:25.274,0.00011988325422862545,-39.2124137878418,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,126.83818817138672,56.66267395019531,-24.4254093170166,-20.291996002197266,0,10,0,0,2025-07-24T20:05:25.274Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:05:26.297,0.00011957040260313079,-39.22376251220703,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,126.84370422363281,56.6654052734375,-24.425430297851562,-20.29201889038086,0,10,0,0,2025-07-24T20:05:26.297Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:05:27.320,0.0001198450117954053,-39.213802337646484,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,126.8492202758789,56.66813659667969,-24.425453186035156,-20.292041778564453,0,10,0,0,2025-07-24T20:05:27.320Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:05:28.377,0.00012004309974145144,-39.206626892089844,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,126.85474395751953,56.670867919921875,-24.425472259521484,-20.29206085205078,0,10,0,0,2025-07-24T20:05:28.377Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:05:29.391,0.00011952030763495713,-39.225582122802734,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,126.86026763916016,56.6735954284668,-24.425495147705078,-20.292083740234375,0,10,0,0,2025-07-24T20:05:29.391Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:05:30.442,0.00011950267798965797,-39.22622299194336,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,126.86578369140625,56.676326751708984,-24.42551612854004,-20.292102813720703,0,10,0,0,2025-07-24T20:05:30.442Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:05:31.503,0.00012014643289148808,-39.2028923034668,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,126.8768310546875,56.681785583496094,-24.425559997558594,-20.29214859008789,0,10,0,0,2025-07-24T20:05:31.503Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:05:32.538,0.00012034744577249512,-39.19563293457031,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,126.88235473632812,56.68451690673828,-24.425580978393555,-20.29216766357422,0,10,0,0,2025-07-24T20:05:32.538Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:05:33.576,0.00012000413698842749,-39.208038330078125,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,126.88788604736328,56.6872444152832,-24.42560386657715,-20.292190551757812,0,10,0,0,2025-07-24T20:05:33.576Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:05:34.598,0.00011947049642913043,-39.227394104003906,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,126.8934097290039,56.68997573852539,-24.425622940063477,-20.29220962524414,0,10,0,0,2025-07-24T20:05:34.598Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:05:35.647,0.00011984750744886696,-39.21371078491211,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,126.89893341064453,56.69270324707031,-24.42564582824707,-20.292232513427734,0,10,0,0,2025-07-24T20:05:35.647Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:05:36.673,0.00011976672249147668,-39.216636657714844,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,126.90446472167969,56.6954345703125,-24.42566680908203,-20.292255401611328,0,10,0,0,2025-07-24T20:05:36.673Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:05:37.738,0.00011921826808247715,-39.236572265625,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,126.90998840332031,56.69816207885742,-24.425687789916992,-20.292274475097656,0,10,0,0,2025-07-24T20:05:37.738Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:05:38.752,0.00011950923362746835,-39.22598648071289,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,126.91551971435547,56.700889587402344,-24.425708770751953,-20.29229736328125,0,10,0,0,2025-07-24T20:05:38.752Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:05:39.794,0.0001192086492665112,-39.23692321777344,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,126.9210433959961,56.703617095947266,-24.425731658935547,-20.292320251464844,0,10,0,0,2025-07-24T20:05:39.794Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:05:40.893,0.0001196486409753561,-39.22092056274414,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,126.92657470703125,56.70634841918945,-24.425752639770508,-20.292339324951172,0,10,0,0,2025-07-24T20:05:40.893Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:05:41.878,0.00012031368532916531,-39.19684982299805,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,126.9321060180664,56.709075927734375,-24.42577362060547,-20.292362213134766,0,10,0,0,2025-07-24T20:05:41.878Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:05:42.900,0.00011986606841674075,-39.213035583496094,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,126.93763732910156,56.7118034362793,-24.425796508789062,-20.29238510131836,0,10,0,0,2025-07-24T20:05:42.900Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:05:43.939,0.00012027878256049007,-39.1981086730957,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,126.94316864013672,56.71453094482422,-24.425817489624023,-20.292404174804688,0,10,0,0,2025-07-24T20:05:43.939Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:05:44.968,0.00012007611076114699,-39.2054328918457,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,126.94869995117188,56.71725845336914,-24.425840377807617,-20.29242706298828,0,10,0,0,2025-07-24T20:05:44.968Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:05:46.049,0.00011959945550188422,-39.22270965576172,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,126.95423889160156,56.71998596191406,-24.425859451293945,-20.29244613647461,0,10,0,0,2025-07-24T20:05:46.049Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:05:47.028,0.00011906729923794046,-39.2420768737793,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,126.95977020263672,56.72270965576172,-24.42588233947754,-20.292469024658203,0,10,0,0,2025-07-24T20:05:47.028Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:05:48.065,0.00011920581164304167,-39.23702621459961,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,126.9653091430664,56.72543716430664,-24.4259033203125,-20.292491912841797,0,10,0,0,2025-07-24T20:05:48.065Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:05:49.132,0.000119631557026878,-39.22154235839844,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,126.97084045410156,56.72816467285156,-24.42592430114746,-20.292510986328125,0,10,0,0,2025-07-24T20:05:49.132Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:05:50.157,0.00012028028868371621,-39.198055267333984,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,126.97637939453125,56.730892181396484,-24.425945281982422,-20.29253387451172,0,10,0,0,2025-07-24T20:05:50.157Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:05:51.193,0.00011941771663259715,-39.229312896728516,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,126.98191833496094,56.73361587524414,-24.425968170166016,-20.292556762695312,0,10,0,0,2025-07-24T20:05:51.193Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:05:52.252,0.00011838840146083385,-39.26690673828125,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,126.9874496459961,56.73634338378906,-24.425989151000977,-20.29257583618164,0,10,0,0,2025-07-24T20:05:52.252Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:05:53.328,0.00011932865163544193,-39.23255157470703,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,126.99298858642578,56.73906707763672,-24.426010131835938,-20.292598724365234,0,10,0,0,2025-07-24T20:05:53.328Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:05:54.363,0.00011971288040513173,-39.218589782714844,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,126.99852752685547,56.74179458618164,-24.4260311126709,-20.292617797851562,0,10,0,0,2025-07-24T20:05:54.363Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:05:55.407,0.00011934389476664364,-39.231998443603516,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,127.00407409667969,56.7445182800293,-24.426054000854492,-20.292640686035156,0,10,0,0,2025-07-24T20:05:55.407Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:05:56.437,0.00011932310007978231,-39.23275375366211,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,127.00961303710938,56.74724578857422,-24.426076889038086,-20.29266357421875,0,10,0,0,2025-07-24T20:05:56.437Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:05:57.460,0.00012014402454951778,-39.202980041503906,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,127.01515197753906,56.749969482421875,-24.426095962524414,-20.292682647705078,0,10,0,0,2025-07-24T20:05:57.460Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:05:58.483,0.00011966853344347328,-39.22019958496094,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,127.02623748779297,56.75541687011719,-24.42613983154297,-20.292728424072266,0,10,0,0,2025-07-24T20:05:58.483Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:05:59.509,0.0001204049403895624,-39.19355773925781,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,127.03178405761719,56.75814437866211,-24.426162719726562,-20.29275131225586,0,10,0,0,2025-07-24T20:05:59.509Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:06:00.542,0.00012009387864964083,-39.20479202270508,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,127.0373306274414,56.760868072509766,-24.42618179321289,-20.292770385742188,0,10,0,0,2025-07-24T20:06:00.542Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:06:01.572,0.00012001022696495056,-39.20781707763672,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,127.0428695678711,56.76359176635742,-24.426204681396484,-20.29279327392578,0,10,0,0,2025-07-24T20:06:01.572Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:06:02.616,0.000119551426905673,-39.22445297241211,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,127.04841613769531,56.76631546020508,-24.426225662231445,-20.29281234741211,0,10,0,0,2025-07-24T20:06:02.616Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:06:03.641,0.00012036078260280192,-39.19514846801758,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,127.05396270751953,56.769039154052734,-24.426246643066406,-20.292835235595703,0,10,0,0,2025-07-24T20:06:03.641Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:06:04.665,0.00012013533705612645,-39.20329284667969,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,127.05950927734375,56.77176284790039,-24.426267623901367,-20.29285430908203,0,10,0,0,2025-07-24T20:06:04.665Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:06:05.690,0.0001203851425088942,-39.194271087646484,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,127.0650634765625,56.77448272705078,-24.42629051208496,-20.292877197265625,0,10,0,0,2025-07-24T20:06:05.690Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:06:06.713,0.00011979435657849535,-39.21563720703125,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,127.07061004638672,56.77720642089844,-24.426313400268555,-20.29290008544922,0,10,0,0,2025-07-24T20:06:06.713Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:06:07.739,0.00011963688302785158,-39.22134780883789,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,127.07615661621094,56.779930114746094,-24.426332473754883,-20.292919158935547,0,10,0,0,2025-07-24T20:06:07.739Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:06:08.764,0.0001191988994833082,-39.23727798461914,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,127.08171081542969,56.78265380859375,-24.426355361938477,-20.29294204711914,0,10,0,0,2025-07-24T20:06:08.764Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:06:09.785,0.00011843920219689608,-39.265045166015625,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,127.0872573852539,56.78537368774414,-24.426376342773438,-20.292964935302734,0,10,0,0,2025-07-24T20:06:09.785Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:06:10.815,0.00011875935888383538,-39.25332260131836,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,127.09281158447266,56.7880973815918,-24.42639923095703,-20.292987823486328,0,10,0,0,2025-07-24T20:06:10.815Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:06:11.836,0.00011963554425165057,-39.221397399902344,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,127.0983657836914,56.79081726074219,-24.42641830444336,-20.293006896972656,0,10,0,0,2025-07-24T20:06:11.836Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:06:12.862,0.0001194542710436508,-39.22798156738281,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,127.10391998291016,56.793540954589844,-24.426441192626953,-20.29302978515625,0,10,0,0,2025-07-24T20:06:12.862Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:06:13.906,0.00011895822535734624,-39.246055603027344,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,127.1094741821289,56.796260833740234,-24.426462173461914,-20.293048858642578,0,10,0,0,2025-07-24T20:06:13.906Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:06:14.934,0.00011888334847753868,-39.2487907409668,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,127.11502838134766,56.79898452758789,-24.426485061645508,-20.293071746826172,0,10,0,0,2025-07-24T20:06:14.934Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:06:15.962,0.0001191577612189576,-39.23877716064453,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,127.1205825805664,56.80170440673828,-24.426504135131836,-20.2930908203125,0,10,0,0,2025-07-24T20:06:15.962Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:06:16.984,0.00011787911353167146,-39.2856330871582,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,127.12613677978516,56.80442428588867,-24.42652702331543,-20.293113708496094,0,10,0,0,2025-07-24T20:06:16.984Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:06:18.012,0.00011899547098437324,-39.244693756103516,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,127.1316909790039,56.80714797973633,-24.426549911499023,-20.293136596679688,0,10,0,0,2025-07-24T20:06:18.012Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:06:19.068,0.0001200661645270884,-39.20579528808594,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,127.13725280761719,56.80986785888672,-24.426570892333984,-20.29315948486328,0,10,0,0,2025-07-24T20:06:19.068Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:06:20.096,0.00011997354886261746,-39.209144592285156,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,127.14280700683594,56.81258773803711,-24.426591873168945,-20.29317855834961,0,10,0,0,2025-07-24T20:06:20.096Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:06:21.132,0.00011887980508618057,-39.24892044067383,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,127.14836883544922,56.8153076171875,-24.426612854003906,-20.293201446533203,0,10,0,0,2025-07-24T20:06:21.132Z,325.3699951171875,55.58000183105469,0,0,
2025-07-24,16:06:22.163,0.0001195220320369117,-39.225521087646484,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,127.1539306640625,56.81802749633789,-24.4266357421875,-20.293224334716797,0,10,0,0,2025-07-24T20:06:22.163Z,325.3699951171875,55.58000183105469,0,0,
