Peak X,Peak Y,Center X,Center Y,Offset X,Offset Y
-33.91893276853176,34.58969108100513,-33.71762184650206,34.32668948708454,0.2369199238900847,0.4433759421563508
-33.91893276853176,34.58969108100513,-33.71762184650206,34.32668948708454,0.2369199238900847,0.4433759421563508
