Date,Time,Power (FFT),Power (dBFS),Power (dBm),Tsys (K),Tsys0 (K),Tsource (K),Tb (K),Tsky (K),Sν (Jy),σTsys (K),σSsys (Jy),ΩA (sr),ΩS (sr),RA,Dec,l,b,Az,El,Vbcrs,Vlsr,Solar Flux (Jy),Air Temp (C),Sensor 1,Sensor 2,UTC,Az (Rot),El (Rot),Az Off (Rot),El Off (Rot),Unnamed: 32,X (Rot),Y (Rot),X (Target),Y (Target),X_offset,Y_offset,HA (target),HA (Rot),Dec (Target),Dec (Rot),HA_offset,DEC_offset,DEC (Rot),HA (Target),DEC (Target)
2025-07-07,11:20:19.233,0.0004542524111457,-33.42702865600586,,,,,,40.74350357055664,,,,,,23.38999938964844,58.814998626708984,111.80281829833984,-2.129568099975586,322.5769958496094,32.20051193237305,16.301610946655273,26.431987762451172,0,10,0,0,2025-07-07T15:20:19.233Z,322.5400085449219,32.29999923706055,0.0,0.0,,-43.89307794526219,42.140463454321065,-43.97909057922956,42.22300939558156,0.09,0.08,,35.410144396662936,,,-0.03,0.1,-27.470488745777352,35.38301854428048,-27.369017274116096
2025-07-07,11:20:20.256,0.0004546462441794,-33.42326354980469,,,,,,40.74350357055664,,,,,,23.38999938964844,58.814998626708984,111.80281829833984,-2.129568099975586,322.5777587890625,32.198455810546875,16.30160903930664,26.43198585510254,0,10,0,0,2025-07-07T15:20:20.256Z,322.6300048828125,32.2599983215332,0.050000000745058,0.0610000006854534,,-43.87856170608677,42.22574908392844,-43.98087087375655,42.224714206694834,0.1,0.0,,35.32785129164314,,,0.05,0.06,-27.425145146283697,35.38245904408714,-27.366920241212465
2025-07-07,11:20:21.281,0.0004539196379482,-33.43021011352539,,,,,,40.74350357055664,,,,,,23.38999938964844,58.814998626708984,111.80281829833984,-2.129568099975586,322.5785217285156,32.19640350341797,16.30160903930664,26.43198585510254,0,10,0,0,2025-07-07T15:20:21.281Z,322.6300048828125,32.2599983215332,0.050000000745058,0.0610000006854534,,-43.87856170608677,42.22574908392844,-43.982647009311734,42.22641683166787,0.1,0.0,,35.32785129164314,,,0.05,0.06,-27.425145146283697,35.381899224737836,-27.364827013488174
2025-07-07,11:20:22.306,0.0004506169061642,-33.4619255065918,,,,,,40.74350357055664,,,,,,23.38999938964844,58.814998626708984,111.80281829833984,-2.129568099975586,322.57928466796875,32.19435119628906,16.30160903930664,26.43198585510254,0,10,0,0,2025-07-07T15:20:22.306Z,322.7300109863281,32.20000076293945,0.1500000059604644,0.0,,-43.87946525548384,42.32945943696878,-43.98442321312336,42.2281194505201,0.1,0.1,,35.23763788465857,,,0.14,-0.0,-27.35926255161441,35.38133939348332,-27.36273378601696
2025-07-07,11:20:23.329,0.0004497642803471,-33.470149993896484,,,,,,40.74350357055664,,,,,,23.38999938964844,58.814998626708984,111.80281829833984,-2.129568099975586,322.5800476074219,32.19229507446289,16.30160903930664,26.43198585510254,0,10,0,0,2025-07-07T15:20:23.329Z,322.7300109863281,32.189998626708984,0.1500000059604644,0.0,,-43.890548685347575,42.33519618529604,-43.98620371303781,42.2298242430987,0.1,0.11,,35.2384404651032,,,0.14,-0.01,-27.34928584918116,35.380779857506504,-27.360636753869795
2025-07-07,11:20:24.353,0.0004519512003753,-33.4490852355957,,,,,,40.74350357055664,,,,,,23.38999938964844,58.814998626708984,111.80281829833984,-2.129568099975586,322.580810546875,32.190242767333984,16.301607131958008,26.431983947753903,0,10,0,0,2025-07-07T15:20:24.353Z,322.7300109863281,32.189998626708984,0.0970000028610229,-0.0570000000298023,,-43.890548685347575,42.33519618529604,-43.987980053547304,42.23152684965648,0.1,0.1,,35.2384404651032,,,0.14,-0.01,-27.34928584918116,35.38022000242781,-27.35854352690425
2025-07-07,11:20:25.377,0.0004507710400503,-33.46044158935547,,,,,,40.74350357055664,,,,,,23.38999938964844,58.814998626708984,111.80281829833984,-2.129568099975586,322.5815734863281,32.18818664550781,16.30160903930664,26.43198585510254,0,10,0,0,2025-07-07T15:20:25.377Z,322.67999267578125,32.130001068115234,0.0970000028610229,-0.0570000000298023,,-43.98988889471656,42.33485651670853,-43.98976069048927,42.23323162984795,0.0,0.1,,35.29079356919243,,,0.09,-0.06,-27.292459536321275,35.37966044259496,-27.356446495261437
2025-07-07,11:20:26.401,0.0004520734364632,-33.44791030883789,,,,,,40.74350357055664,,,,,,23.38999938964844,58.814998626708984,111.80281829833984,-2.129568099975586,322.5823059082031,32.186134338378906,16.301607131958008,26.431983947753903,0,10,0,0,2025-07-07T15:20:26.401Z,322.67999267578125,32.130001068115234,0.0469999983906745,-0.1180000007152557,,-43.98988889471656,42.33485651670853,-43.99155710029147,42.23491302804604,0.0,0.1,,35.29079356919243,,,0.09,-0.06,-27.292459536321275,35.379129568547874,-27.35435511573506
2025-07-07,11:20:27.426,0.0004505385004449,-33.46268081665039,,,,,,40.74350357055664,,,,,,23.38999938964844,58.814998626708984,111.80281829833984,-2.129568099975586,322.58306884765625,32.18408203125,16.301607131958008,26.431983947753903,0,10,0,0,2025-07-07T15:20:27.426Z,322.6300048828125,32.06999969482422,0.050000000745058,-0.1199999973177909,,-44.0892333760134,42.33439755108062,-43.99333364644038,42.23661561547846,0.1,0.1,,35.34312533749781,,,0.04,-0.12,-27.235631666590898,35.37856967786047,-27.35226188950339
2025-07-07,11:20:28.448,0.0004478012269828,-33.4891471862793,,,,,,40.74350357055664,,,,,,23.38999938964844,58.814998626708984,111.80281829833984,-2.129568099975586,322.5838317871094,32.18202590942383,16.301607131958008,26.431983947753903,0,10,0,0,2025-07-07T15:20:28.448Z,322.6300048828125,32.060001373291016,-0.050000000745058,-0.0610000006854534,,-44.10033971298656,42.34010427997917,-43.99511448951629,42.23832037640386,0.11,0.1,,35.34392766230955,,,0.03,-0.12,-27.22565882911065,35.378010082371446,-27.350164858592503
