Date,Time,Power (FFT),Power (dBFS),Power (dBm),Tsys (K),Tsys0 (K),Tsource (K),Tb (K),Tsky (K),Sν (Jy),σTsys (K),σSsys (Jy),ΩA (sr),ΩS (sr),RA,Dec,l,b,Az,El,Vbcrs,Vlsr,Solar Flux (Jy),Air Temp (C),Sensor 1,Sensor 2,UTC,Az (Rot),El (Rot),Az Off (Rot),El Off (Rot),Unnamed: 32,X (Rot),Y (Rot),X (Target),Y (Target),X_offset,Y_offset,HA (target),HA (Rot),Dec (Target),Dec (Rot),HA_offset,DEC_offset,DEC (Rot),HA (Target),DEC (Target)
2025-07-07,13:27:02.844,0.0004400228208396,-33.56524658203125,,,,,,40.74350357055664,,,,,,23.38999938964844,58.814998626708984,111.80281829833984,-2.129568099975586,331.302978515625,18.035823822021484,16.32903480529785,26.45941162109375,0,10,0,0,2025-07-07T17:27:02.844Z,331.1499938964844,18.200000762939453,47.04999923706055,0.0,,-55.73,56.31,-55.86,56.52,0.13,-0.21,,28.053221974208054,,,0.14,-0.17,-12.923460834657194,27.912983055726304,-12.751999372915092
2025-07-07,13:27:03.868,0.0004376822034828,-33.588409423828125,,,,,,40.74350357055664,,,,,,23.38999938964844,58.814998626708984,111.80281829833984,-2.129568099975586,331.3044738769531,18.034204483032227,16.32904052734375,26.45941734313965,0,10,0,0,2025-07-07T17:27:03.868Z,331.1499938964844,18.200000762939453,47.040000915527344,-0.0099999997764825,,-55.73,56.31,-55.86,56.52,0.13,-0.21,,28.053221974208054,,,0.14,-0.17,-12.923460834657194,27.91161258185959,-12.750309008735307
2025-07-07,13:27:04.892,0.0004402514605317,-33.562992095947266,,,,,,40.74350357055664,,,,,,23.38999938964844,58.814998626708984,111.80281829833984,-2.129568099975586,331.30596923828125,18.03258514404297,16.329050064086914,26.459426879882812,0,10,0,0,2025-07-07T17:27:04.892Z,331.1499938964844,18.200000762939453,47.040000915527344,-0.0099999997764825,,-55.73,56.31,-55.86,56.52,0.13,-0.21,,28.053221974208054,,,0.14,-0.17,-12.923460834657194,27.91024209889094,-12.748618647625982
2025-07-07,13:27:05.916,0.0004405329818837,-33.56021499633789,,,,,,40.74350357055664,,,,,,23.38999938964844,58.814998626708984,111.80281829833984,-2.129568099975586,331.3074645996094,18.03096580505371,16.329055786132812,26.45943260192871,0,10,0,0,2025-07-07T17:27:05.916Z,331.1499938964844,18.200000762939453,47.040000915527344,-0.0099999997764825,,-55.73,56.31,-55.86,56.53,0.13,-0.22,,28.053221974208054,,,0.14,-0.18,-12.923460834657194,27.90887160682061,-12.746928289587206
2025-07-07,13:27:06.940,0.0004403353086672,-33.562164306640625,,,,,,40.74350357055664,,,,,,23.38999938964844,58.814998626708984,111.80281829833984,-2.129568099975586,331.3089294433594,18.029346466064453,16.329063415527344,26.45944023132324,0,10,0,0,2025-07-07T17:27:06.940Z,331.1499938964844,18.200000762939453,47.040000915527344,-0.0099999997764825,,-55.73,56.31,-55.86,56.53,0.13,-0.22,,28.053221974208054,,,0.15,-0.18,-12.923460834657194,27.907530818425148,-12.74523942766417
2025-07-07,13:27:07.964,0.0004410195397213,-33.555419921875,,,,,,40.74350357055664,,,,,,23.38999938964844,58.814998626708984,111.80281829833984,-2.129568099975586,331.3104248046875,18.027727127075195,16.329071044921875,26.459447860717773,0,10,0,0,2025-07-07T17:27:07.964Z,331.1499938964844,18.200000762939453,47.040000915527344,-0.0099999997764825,,-55.73,56.31,-55.87,56.53,0.14,-0.22,,28.053221974208054,,,0.15,-0.18,-12.923460834657194,27.906160308231126,-12.743549075699294
2025-07-07,13:27:08.988,0.0004419046454131,-33.546714782714844,,,,,,40.74350357055664,,,,,,23.38999938964844,58.814998626708984,111.80281829833984,-2.129568099975586,331.3119201660156,18.02610969543457,16.329078674316406,26.459455490112305,0,10,0,0,2025-07-07T17:27:08.988Z,331.1499938964844,18.200000762939453,47.040000915527344,-0.0099999997764825,,-55.73,56.31,-55.87,56.53,0.14,-0.22,,28.053221974208054,,,0.15,-0.18,-12.923460834657194,27.904789688335175,-12.741860631628198
2025-07-07,13:27:10.012,0.0004376510623842,-33.58871841430664,,,,,,40.74350357055664,,,,,,23.38999938964844,58.814998626708984,111.80281829833984,-2.129568099975586,331.31341552734375,18.024490356445312,16.329084396362305,26.459461212158203,0,10,0,0,2025-07-07T17:27:10.012Z,331.1499938964844,18.200000762939453,47.040000915527344,-0.0099999997764825,,-55.73,56.31,-55.87,56.53,0.14,-0.22,,28.053221974208054,,,0.15,-0.18,-12.923460834657194,27.903419159945024,-12.740170285805256
2025-07-07,13:27:11.036,0.0004383451305329,-33.58183670043945,,,,,,40.74350357055664,,,,,,23.38999938964844,58.814998626708984,111.80281829833984,-2.129568099975586,331.3149108886719,18.022871017456055,16.32909393310547,26.459470748901367,0,10,0,0,2025-07-07T17:27:11.036Z,331.1499938964844,18.200000762939453,47.040000915527344,-0.0099999997764825,,-55.73,56.31,-55.87,56.54,0.14,-0.23,,28.053221974208054,,,0.15,-0.18,-12.923460834657194,27.90204862245391,-12.738479943053267
2025-07-07,13:27:12.060,0.0004394395800773,-33.571006774902344,,,,,,40.74350357055664,,,,,,23.38999938964844,58.814998626708984,111.80281829833984,-2.129568099975586,331.3163757324219,18.021251678466797,16.329099655151367,26.459476470947266,0,10,0,0,2025-07-07T17:27:12.060Z,331.1499938964844,18.200000762939453,47.040000915527344,-0.0099999997764825,,-55.73,56.31,-55.87,56.54,0.14,-0.23,,28.053221974208054,,,0.15,-0.19,-12.923460834657194,27.900707789035263,-12.736791096081712
