Date,Time,Power (FFT),Power (dBFS),Power (dBm),Tsys (K),Tsys0 (K),Tsource (K),Tb (K),Tsky (K),Sν (Jy),σTsys (K),σSsys (Jy),ΩA (sr),ΩS (sr),RA,Dec,l,b,Az,El,Vbcrs,Vlsr,Solar Flux (Jy),Air Temp (C),Sensor 1,Sensor 2,UTC,Az (Rot),El (Rot),Az Off (Rot),El Off (Rot),Unnamed: 32,X (Rot),Y (Rot),X (Target),Y (Target),X_offset,Y_offset
2025-07-03,14:12:08.897,0.0004868051037192,-33.12279510498047,,,,,,19.484230041503903,,,,,,6.874281883239746,22.888450622558594,192.50875854492188,10.427722930908203,224.54409790039065,72.74270629882812,-0.2647463679313659,-11.973119735717772,0,10,0,0,2025-07-03T18:12:08.897Z,180.8000030517578,76.77999877929688,0.4199999868869781,-0.2010000050067901,,-0.18792689981254015,-13.21868921594487,-12.292952291771083,-12.206461473469426,13.052577215505515,1.270762405663211
2025-07-03,14:12:11.969,0.0004864587390329,-33.12390899658203,,,,,,19.484230041503903,,,,,,6.874284267425537,22.888446807861328,192.50877380371097,10.427751541137695,224.5746154785156,72.73560333251953,-0.2648199200630188,-11.973191261291504,0,10,0,0,2025-07-03T18:12:11.969Z,180.3699951171875,76.77999877929688,-0.006000000052154,-0.2000000029802322,,-0.08691717768212369,-13.219720580056137,-12.304619070668531,-12.20490581729205,13.052577215505515,1.270762405663211
2025-07-03,14:12:14.017,0.0004797297588083,-33.18031565348307,,,,,,19.484230041503903,,,,,,6.87428617477417,22.888444900512695,192.50877380371097,10.427770614624023,224.5949554443359,72.73086547851562,-0.2648689448833465,-11.97323989868164,0,10,0,0,2025-07-03T18:12:14.017Z,179.9499969482422,76.77999877929688,-0.4320000112056732,-0.2000000029802322,,0.011746525454344802,-13.219996095001335,-12.312398619791379,-12.203866630737052,13.052577215505515,1.270762405663211
2025-07-03,14:12:16.065,0.0004785419150721,-33.19729868570963,,,,,,19.484230041503903,,,,,,6.8742876052856445,22.888442993164062,192.5087890625,10.427789688110352,224.61529541015625,72.72612762451172,-0.2649179697036743,-11.973288536071776,0,10,0,0,2025-07-03T18:12:16.065Z,179.52000427246094,76.77999877929688,-0.8569999933242798,-0.2000000029802322,,0.1127573097602766,-13.21952890527776,-12.320178889875953,-12.202823494445889,13.052577215505515,1.270762405663211
2025-07-03,14:12:18.113,0.0004892865545116,-33.14223861694336,,,,,,19.484230041503903,,,,,,6.8742899894714355,22.888439178466797,192.50880432128903,10.427818298339844,224.6457672119141,72.7190170288086,-0.2649914622306824,-11.973360061645508,0,10,0,0,2025-07-03T18:12:18.113Z,179.10000610351562,76.77999877929688,-1.2829999923706057,-0.2010000050067901,,0.211413496154013,-13.218340758222368,-12.331845390083629,-12.201262181553716,13.052577215505515,1.270762405663211
2025-07-03,14:12:20.161,0.0004888889379799,-33.11591593424479,,,,,,19.484230041503903,,,,,,6.87429141998291,22.888437271118164,192.50881958007812,10.427837371826172,224.66607666015625,72.71427917480469,-0.2650404870510101,-11.973407745361328,0,10,0,0,2025-07-03T18:12:20.161Z,179.08999633789062,76.87999725341797,-1.2899999618530271,-0.101000003516674,,0.21208952595789166,-13.118318446930367,-12.339621009684192,-12.20021569420261,13.052577215505515,1.270762405663211
2025-07-03,14:12:22.209,0.0004908239352516,-33.165435791015625,,,,,,19.484230041503903,,,,,,6.874293327331543,22.88843536376953,192.5088348388672,10.427855491638184,224.68637084960935,72.70953369140625,-0.2650895118713379,-11.97345733642578,0,10,0,0,2025-07-03T18:12:22.209Z,179.0800018310547,76.9800033569336,-1.2970000505447388,-0.0010000000474974,,0.21272642144775514,-13.01828873063641,-12.347399737990825,-12.199173824858239,13.052577215505515,1.270762405663211
2025-07-03,14:12:24.257,0.0004779076843988,-33.15538533528646,,,,,,19.484230041503903,,,,,,6.874294757843018,22.8884334564209,192.50885009765625,10.427874565124512,224.70664978027344,72.70478820800781,-0.2651385068893432,-11.973505020141602,0,10,0,0,2025-07-03T18:12:24.257Z,179.07000732421875,77.08000183105469,-1.3049999475479126,0.0989999994635582,,0.21332805633605245,-12.918266818777525,-12.355175962075492,-12.198131276202506,13.052577215505515,1.270762405663211
2025-07-03,14:12:26.305,0.0004810218524653,-33.166674296061196,,,,,,19.484230041503903,,,,,,6.874296188354492,22.888431549072266,192.50885009765625,10.42789363861084,224.7269287109375,72.70004272460938,-0.265187531709671,-11.973552703857422,0,10,0,0,2025-07-03T18:12:26.305Z,179.07000732421875,77.18000030517578,-1.312000036239624,0.1990000009536743,,0.21162030414334507,-12.818282204642053,-12.362952902798595,-12.197084786758408,13.052577215505515,1.270762405663211
2025-07-03,14:12:28.353,0.0004874329315498,-33.159558614095054,,,,,,19.484230041503903,,,,,,6.874298095703125,22.888429641723633,192.5088653564453,10.427912712097168,224.7471923828125,72.6952896118164,-0.2652365565299988,-11.97360134124756,0,10,0,0,2025-07-03T18:12:28.353Z,179.05999755859375,77.27999877929688,-1.3200000524520874,0.2989999949932098,,0.21217304619559108,-12.718260709581028,-12.370732958561863,-12.196042917670935,13.052577215505515,1.270762405663211
