Date,Time,Power (FFT),Power (dBFS),Power (dBm),Tsys (K),Tsys0 (K),Tsource (K),Tb (K),Tsky (K),Sν (Jy),σTsys (K),σSsys (Jy),ΩA (sr),ΩS (sr),RA,Dec,l,b,Az,El,Vbcrs,Vlsr,Solar Flux (Jy),Air Temp (C),Sensor 1,Sensor 2,UTC,Az (Rot),El (Rot),Az Off (Rot),El Off (Rot),Unnamed: 32,X (Rot),Y (Rot),X (Target),Y (Target),X_offset,Y_offset
2025-06-27,10:41:53.834,0.0001882124051917,-37.18064880371094,,,,,,2.7250540256500244,,,,,,23.38999938964844,58.814998626708984,111.80281829833984,-2.129568099975586,320.8998718261719,43.569427490234375,15.510468482971191,25.640846252441406,0,10,0,0,2025-06-27T14:41:53.834Z,321.2099914550781,43.66999816894531,0.3000000119209289,0.1500000059604644,,-33.27484139163798,34.31876917170761,-33.54376820381403,34.21330571533486,0.23691992389008476,0.4433759421563508
2025-06-27,10:41:59.009,0.0001830514083849,-37.35968271891276,,,,,,2.7250540256500244,,,,,,23.38999938964844,58.814998626708984,111.80281829833984,-2.129568099975586,320.8993225097656,43.55867004394531,15.510441780090332,25.640819549560547,0,10,0,0,2025-06-27T14:41:59.009Z,321.20001220703125,43.880001068115234,0.3000000119209289,0.3000000119209289,,-33.087967386780726,34.17632136576971,-33.55400142533216,34.21995967326478,0.23691992389008476,0.4433759421563508
2025-06-27,10:42:07.273,0.0001834966969909,-37.3680305480957,,,,,,2.7250540256500244,,,,,,23.38999938964844,58.814998626708984,111.80281829833984,-2.129568099975586,320.8984680175781,43.54145431518555,15.510398864746094,25.640775680541992,0,10,0,0,2025-06-27T14:42:07.273Z,321.05999755859375,43.86000061035156,0.1500000059604644,0.3000000119209289,,-33.185804687388185,34.11282286372258,-33.57036784787769,34.23061997524281,0.23691992389008476,0.4433759421563508
2025-06-27,10:42:18.675,0.0001854775618994,-37.3304812113444,,,,,,2.7250540256500244,,,,,,23.38999938964844,58.814998626708984,111.80281829833984,-2.129568099975586,320.8971862792969,43.51563262939453,15.510334968566896,25.64071273803711,0,10,0,0,2025-06-27T14:42:18.675Z,320.9100036621094,43.86000061035156,0.0,0.3000000119209289,,-33.27066341173936,34.03062982862074,-33.59492399888104,34.24660460328927,0.23691992389008476,0.4433759421563508
2025-06-27,10:42:23.831,0.0001851838751463,-37.32278569539388,,,,,,2.7250540256500244,,,,,,23.38999938964844,58.814998626708984,111.80281829833984,-2.129568099975586,320.89666748046875,43.50487518310547,15.510308265686035,25.64068603515625,0,10,0,0,2025-06-27T14:42:23.831Z,320.82000732421875,43.810001373291016,-0.1500000059604644,0.3000000119209289,,-33.36736905201236,34.013602421254895,-33.60514853950802,34.2532706557932,0.23691992389008476,0.4433759421563508
2025-06-27,10:42:30.029,0.0001837319723563,-37.342010498046875,,,,,,2.7250540256500244,,,,,,23.38999938964844,58.814998626708984,111.80281829833984,-2.129568099975586,320.8960266113281,43.49196243286133,15.510275840759276,25.64065170288086,0,10,0,0,2025-06-27T14:42:30.029Z,320.5899963378906,43.790000915527344,-0.3000000119209289,0.3000000119209289,,-33.515029362411056,33.89976343958404,-33.617434171316994,34.26126098859476,0.23691992389008476,0.4433759421563508
2025-06-27,10:42:37.310,0.0001851383567554,-37.31975428263346,,,,,,2.7250540256500244,,,,,,23.38999938964844,58.814998626708984,111.80281829833984,-2.129568099975586,320.89532470703125,43.476898193359375,15.510238647460938,25.640615463256836,0,10,0,0,2025-06-27T14:42:37.310Z,320.5899963378906,43.619998931884766,-0.3000000119209289,0.1500000059604644,,-33.67189309280645,34.00917378056825,-33.63174399266708,34.270606241929364,0.23691992389008476,0.4433759421563508
2025-06-27,10:42:43.515,0.0001885454257717,-37.258628845214844,,,,,,2.7250540256500244,,,,,,23.38999938964844,58.814998626708984,111.80281829833984,-2.129568099975586,320.8946228027344,43.46183395385742,15.51020050048828,25.64057731628418,0,10,0,0,2025-06-27T14:42:43.515Z,320.6000061035156,43.470001220703125,-0.3000000119209289,0.0,,-33.80500134786363,34.111113505615954,-33.64605718946379,34.2799496351721,0.23691992389008476,0.4433759421563508
2025-06-27,10:42:47.623,0.0001912544394144,-37.20240783691406,,,,,,2.7250540256500244,,,,,,23.38999938964844,58.814998626708984,111.80281829833984,-2.129568099975586,320.89422607421875,43.45322799682617,15.51017951965332,25.64055633544922,0,10,0,0,2025-06-27T14:42:47.623Z,320.5899963378906,43.34000015258789,-0.3000000119209289,-0.1500000059604644,,-33.931135163114085,34.188940355163005,-33.65423318683777,34.285288889534556,0.23691992389008476,0.4433759421563508
2025-06-27,10:42:51.757,0.0001913918531499,-37.17108408610026,,,,,,2.7250540256500244,,,,,,23.38999938964844,58.814998626708984,111.80281829833984,-2.129568099975586,320.893798828125,43.444618225097656,15.510159492492676,25.64053726196289,0,10,0,0,2025-06-27T14:42:51.757Z,320.5899963378906,43.209999084472656,-0.3000000119209289,-0.3000000119209289,,-34.05187441046369,34.27221869674549,-33.662431131798805,34.29061308525334,0.23691992389008476,0.4433759421563508
